distribution1;distribution2;dimen1;dimen2
73288;97898;2019;2019
91777;9885;2019;2019
39524;86678;2019;2019
20238;18772;2019;2019
29669;4878;2019;2019
43678;58581;2019;2019
27750;77152;2019;2019
86129;22844;2019;2019
53755;5496;2019;2019
36343;9772;2019;2019
73376;85094;2019;2019
71932;8331;2019;2019
73742;85742;2019;2019
43674;1928;2019;2019
9692;35412;2019;2019
30618;56368;2019;2019
2222;32661;2019;2019
20746;6192;2019;2019
82413;6821;2019;2019
72125;18827;2019;2019
80;59219;2019;2019
87288;53731;2019;2019
11426;62573;2019;2019
18524;3268;2020;2020
49947;19166;2020;2020
77096;22342;2020;2020
92962;443;2020;2020
38323;60775;2020;2020
55857;33565;2020;2020
21665;77678;2020;2020
23135;31658;2020;2020
70380;63528;2020;2020
96288;39493;2020;2020
17010;52311;2020;2020
15925;9619;2020;2020
58264;77397;2015;2015
41023;6427;2015;2015
45482;1819;2015;2015
60336;35891;2015;2015
43063;4283;2015;2015
16770;11384;2015;2015
1521;89247;2015;2015
33268;37626;2015;2015
26935;9778;2015;2015
79016;36137;2015;2015
94255;5722;2015;2015
12480;17044;2015;2015
35031;72842;2016;2016
70297;1539;2016;2016
53131;14809;2016;2016
82815;43273;2016;2016
61212;74428;2016;2016
32559;70561;2016;2016
10365;84307;2016;2016
69331;32407;2016;2016
4345;54279;2016;2016
40296;48362;2016;2016
76364;48471;2016;2016
67505;81499;2016;2016
87041;29181;2016;2016
7716;69047;2016;2016
90829;40256;2016;2016
2460;31244;2016;2016
8407;92892;2017;2017
67427;15412;2017;2017
48161;29612;2017;2017
95127;86805;2017;2017
69826;39314;2017;2017
84748;59001;2017;2017
48857;80171;2017;2017
97749;83071;2017;2017
77948;8852;2017;2017
90747;26916;2017;2017
42545;77585;2017;2017
32111;88993;2017;2017
53781;88576;2017;2017
95346;3219;2017;2017
70486;9008;2017;2017
76813;43642;2017;2017
30953;37136;2017;2017
83228;6377;2017;2017
6240;1034;2017;2017
1087;45842;2017;2017
89681;44749;2018;2018
95944;12885;2018;2018
12705;2281;2018;2018
76799;8111;2018;2018
90582;45292;2018;2018
32251;87579;2018;2018
83095;2127;2018;2018
40196;76283;2018;2018
55849;28719;2018;2018
73793;61656;2018;2018
15457;26104;2018;2018
93283;31076;2018;2018
70998;2594;2018;2018
44323;76739;2018;2018
72966;48186;2018;2018
78866;30196;2018;2018
2662;39528;2018;2018
76779;74226;2019;2019
85698;75785;2019;2019
12314;1037;2019;2019
4464;51574;2019;2019
72553;99809;2019;2019
3192;83373;2019;2019
48548;45403;2019;2019
46989;76024;2019;2019
35288;73442;2019;2019
41356;87802;2019;2019
7990;38699;2019;2019
84181;82096;2019;2019
34100;68395;2019;2019
67036;49485;2019;2019
46865;3473;2019;2019
1640;47455;2019;2019
68157;99954;2019;2019
98930;16745;2019;2019
62554;77496;2019;2019
86218;91448;2019;2019
71719;2107;2019;2019
30422;64394;2019;2019
21359;6727;2019;2019
39055;89115;2020;2020
28154;32525;2020;2020
37552;61546;2020;2020
18390;815;2020;2020
56135;42487;2020;2020
83338;17726;2020;2020
60707;7105;2020;2020
40605;2727799999;2020;2020
96895;5437;2020;2020
55643;45253;2020;2020
25720;14546;2020;2020
42049;22465;2020;2020
83793;38061;2015;2015
9977;14179;2015;2015
55758;45829;2015;2015
69303;32215;2015;2015
35619;47163;2015;2015
34698;43993;2015;2015
80806;55919;2015;2015
30136;21354;2015;2015
78627;84184;2015;2015
97996;1042;2015;2015
53467;17622;2015;2015
72295;79344;2015;2015
42603;57034;2016;2016
826;67882;2016;2016
63321;6969;2016;2016
59496;114;2016;2016
59284;1281;2016;2016
28072;43982;2016;2016
84523;54358;2016;2016
4884;92596;2016;2016
81055;2627;2016;2016
54246;2046;2016;2016
97535;1108;2016;2016
47606;42706;2016;2016
44653;93768;2016;2016
98281;31992;2016;2016
79484;41766;2016;2016
59871;295;2016;2016
12249;86624;2017;2017
2908;96073;2017;2017
49620;53037;2017;2017
17207;52089;2017;2017
23103;95683;2017;2017
78672;9423;2017;2017
88425;26418;2017;2017
47486;6414199999;2017;2017
92677;51111;2017;2017
5595;21881;2017;2017
70843;60911;2017;2017
51418;78742;2017;2017
6878;18319;2017;2017
83444;78535;2017;2017
87070;12061;2017;2017
32310;21604;2017;2017
13354;49298;2017;2017
91796;81105;2017;2017
55099;85014;2017;2017
58686;61504;2017;2017
26412;22951;2018;2018
99392;89926;2018;2018
67790;49009;2018;2018
14985;17572;2018;2018
60502;5937;2018;2018
3936;16946;2018;2018
78150;2184;2018;2018
82835;1565;2018;2018
16604;82306;2018;2018
67282;42169;2018;2018
98832;3233;2018;2018
24252;37492;2018;2018
88580;6909;2018;2018
78388;68878;2018;2018
38521;48221;2018;2018
48927;98017;2018;2018
86188;34664;2018;2018
48129;90748;2019;2019
35085;91609;2019;2019
35992;35291;2019;2019
79251;17452;2019;2019
95450;11226;2019;2019
12689;92346;2019;2019
100000;64696;2019;2019
61144;1018;2019;2019
13792;68422;2019;2019
90506;77791;2019;2019
29030;6877;2019;2019
59886;63095;2019;2019
77142;16998;2019;2019
72194;1813;2019;2019
58140;2544;2019;2019
46016;85489;2019;2019
43122;56219;2019;2019
22186;43286;2019;2019
80661;46661;2019;2019
4334;73377;2019;2019
59598;62065;2019;2019
12079;88987;2019;2019
11096;33988;2019;2019
24274;88482;2020;2020
93339;3003;2020;2020
98129;20251;2020;2020
24635;2586;2020;2020
32086;75431;2020;2020
31592;54829;2020;2020
78306;26613;2020;2020
33001;97424;2020;2020
2495;46877;2020;2020
24374;21919;2020;2020
98574;39066;2020;2020
19970;63556;2020;2020
95923;9839;2015;2015
82303;11861;2015;2015
13631;8285;2015;2015
92209;41678;2015;2015
15451;29506;2015;2015
59595;36473;2015;2015
21440;27067;2015;2015
69714;82747;2015;2015
2744;30593;2015;2015
81442;40772;2015;2015
79175;43908;2015;2015
95025;22384;2015;2015
64129;72758;2016;2016
63823;98862;2016;2016
70952;51274;2016;2016
24718;46993;2016;2016
53284;18074;2016;2016
36847;58287;2016;2016
18672;8305099999;2016;2016
96459;7365;2016;2016
89750;99848;2016;2016
24931;28206;2016;2016
86933;51718;2016;2016
76509;83756;2016;2016
78062;70335;2016;2016
18246;8796;2016;2016
53720;41122;2016;2016
58798;11259;2016;2016
35610;67633;2017;2017
23348;75359;2017;2017
73003;5928;2017;2017
64554;90697;2017;2017
55830;2861;2017;2017
76755;46212;2017;2017
69848;96412;2017;2017
90030;39951;2017;2017
72412;1109;2017;2017
59362;86746;2017;2017
34375;63589;2017;2017
14849;27985;2017;2017
91364;54463;2017;2017
26913;81606;2017;2017
5713;89495;2017;2017
75331;1998;2017;2017
31722;30925;2017;2017
1331;52272;2017;2017
27742;88104;2017;2017
7827;58413;2017;2017
32238;36192;2018;2018
11174;6632;2018;2018
3933;33898;2018;2018
71102;81706;2018;2018
39072;12267;2018;2018
72467;68975;2018;2018
40553;19332;2018;2018
91340;90088;2018;2018
17585;22887;2018;2018
97965;56976;2018;2018
50431;98343;2018;2018
64721;70385;2018;2018
52152;58843;2018;2018
68980;4532;2018;2018
69551;40073;2018;2018
3176;53903;2018;2018
57771;27323;2018;2018
85903;11074;2019;2019
77394;78504;2019;2019
99413;73581;2019;2019
10399;99257;2019;2019
73859;64074;2019;2019
91883;65542;2019;2019
96970;66951;2019;2019
27470;87453;2019;2019
80581;98677;2019;2019
39612;16823;2019;2019
57230;32399;2019;2019
41581;15944;2019;2019
42389;82665;2019;2019
73708;96926;2019;2019
51106;43484;2019;2019
64147;71567;2019;2019
39903;45214;2019;2019
86161;59121;2019;2019
33433;7383;2019;2019
82380;86944;2019;2019
38052;1632;2019;2019
5813;41785;2019;2019
26201;51656;2019;2019
17475;83871;2020;2020
25640;30911;2020;2020
95810;43665;2020;2020
97792;79682;2020;2020
77387;93598;2020;2020
6545;10591;2020;2020
45599;36794;2020;2020
19464;44594;2020;2020
31270;10053;2020;2020
99353;63451;2020;2020
10184;32869;2020;2020
76752;90993;2020;2020
88857;88377;2015;2015
63257;22593;2015;2015
98881;69604;2015;2015
58200;53999;2015;2015
89056;21113;2015;2015
31841;7562;2015;2015
72234;47199;2015;2015
74454;7821;2015;2015
73676;59071;2015;2015
26442;23942;2015;2015
28392;20289;2015;2015
45008;27579;2015;2015
87404;381;2016;2016
5621;91425;2016;2016
99330;11124;2016;2016
45151;28735;2016;2016
56039;51858;2016;2016
19189;45623;2016;2016
95373;30726;2016;2016
48008;17962;2016;2016
67271;78685;2016;2016
76023;62604;2016;2016
94232;8857;2016;2016
75212;55586;2016;2016
1811;36371;2016;2016
34574;34659;2016;2016
56946;44502;2016;2016
34169;19502;2016;2016
67618;32619;2017;2017
1221;8606;2017;2017
42057;85103;2017;2017
95184;84826;2017;2017
81249;73208;2017;2017
9885;50887;2017;2017
15244;51585;2017;2017
26740;97662;2017;2017
58766;8755;2017;2017
2260;2153;2017;2017
34276;74601;2017;2017
82266;24505;2017;2017
33346;97405;2017;2017
58125;2862;2017;2017
53452;4408;2017;2017
13260;24733;2017;2017
21175;83568;2017;2017
77571;89324;2017;2017
85174;4957;2017;2017
14390;96006;2017;2017
41510;2931;2018;2018
68063;68571;2018;2018
92670;57047;2018;2018
25779;80343;2018;2018
54767;52855;2018;2018
87885;85706;2018;2018
64997;1016;2018;2018
93426;92822;2018;2018
99695;37228;2018;2018
3671;494;2018;2018
67898;52037;2018;2018
42277;39431;2018;2018
54864;59118;2018;2018
7657;31183;2018;2018
73492;25288;2018;2018
14949;97504;2018;2018
18360;55756;2018;2018
91022;60376;2019;2019
55662;39875;2019;2019
63244;48398;2019;2019
40103;22316;2019;2019
82255;43421;2019;2019
81313;2896;2019;2019
18565;81665;2019;2019
90558;18798;2019;2019
78483;46556;2019;2019
3930;86723;2019;2019
59172;855;2019;2019
80641;90341;2019;2019
89803;52974;2019;2019
48938;23939;2019;2019
45688;77851;2019;2019
95964;98848;2019;2019
37812;91471;2019;2019
68871;36748;2019;2019
30554;79842;2019;2019
11628;83243;2019;2019
80455;78175;2019;2019
58428;77564;2019;2019
54902;65372;2019;2019
74491;62796;2020;2020
16378;8773;2020;2020
28386;1408999999;2020;2020
29526;17382;2020;2020
85331;64193;2020;2020
21415;90545;2020;2020
42768;6127;2020;2020
26570;36207;2020;2020
98277;618;2020;2020
84819;16885;2020;2020
74039;44297;2020;2020
95500;88813;2020;2020
3712;57818;2015;2015
59074;12819;2015;2015
29799;74431;2015;2015
32615;39883;2015;2015
7923;17977;2015;2015
20177;80838;2015;2015
18564;80468;2015;2015
73509;53934;2015;2015
46803;40615;2015;2015
64817;53539;2015;2015
44359;85602;2015;2015
34976;2542;2015;2015
11918;59386;2016;2016
43743;83623;2016;2016
55725;81971;2016;2016
21068;14363;2016;2016
78325;49776;2016;2016
61991;55265;2016;2016
58016;37269;2016;2016
80126;5664;2016;2016
3933;73488;2016;2016
97081;7735;2016;2016
15958;45314;2016;2016
28123;16122;2016;2016
31391;2338;2016;2016
58417;31959;2016;2016
25429;62988;2016;2016
63520;45509;2016;2016
43254;43261;2017;2017
38721;381;2017;2017
23077;76455;2017;2017
26687;98675;2017;2017
50374;36434;2017;2017
91164;3697;2017;2017
48472;597;2017;2017
18288;8942;2017;2017
44138;25836;2017;2017
14441;44511;2017;2017
86112;5052;2017;2017
79921;53173;2017;2017
66799;32857;2017;2017
17092;88309;2017;2017
71083;39138;2017;2017
77126;99613;2017;2017
24887;3197;2017;2017
55552;16707;2017;2017
73387;93675;2017;2017
50101;51873;2017;2017
82688;88284;2018;2018
97506;96098;2018;2018
4203;81183;2018;2018
86187;48009;2018;2018
38912;57968;2018;2018
32308;65841;2018;2018
66430;62715;2018;2018
19993;96836;2018;2018
26224;11663;2018;2018
60274;41131;2018;2018
20059;46257;2018;2018
1053;11881;2018;2018
64931;39318;2018;2018
14607;9963;2018;2018
49737;58454;2018;2018
32451;26081;2018;2018
74907;79041;2018;2018
16547;65268;2019;2019
2174;41494;2019;2019
47554;60286;2019;2019
56145;24195;2019;2019
41586;2347;2019;2019
9158;61744;2019;2019
69121;46447;2019;2019
92969;97009;2019;2019
91269;36741;2019;2019
87961;7182;2019;2019
22141;92016;2019;2019
74527;70414;2019;2019
85306;76372;2019;2019
98694;37865;2019;2019
30492;72301;2019;2019
82049;51227;2019;2019
51242;23157;2019;2019
98737;60738;2019;2019
82642;58072;2019;2019
90489;34882;2019;2019
52561;80631;2019;2019
62838;658;2019;2019
55100;17134;2019;2019
39264;40985;2020;2020
49680;69702;2020;2020
23469;89295;2020;2020
88092;19696;2020;2020
39674;45958;2020;2020
12276;31482;2020;2020
14871;68409;2020;2020
16503;57207;2020;2020
67354;26746;2020;2020
78160;12959;2020;2020
60078;14431;2020;2020
23870;61486;2020;2020
5282;2539;2015;2015
30276;26241;2015;2015
82131;11863;2015;2015
13889;6626;2015;2015
63077;40713;2015;2015
91932;48359;2015;2015
96212;1736;2015;2015
8885;96784;2015;2015
10848;41479;2015;2015
76862;64079;2015;2015
61075;60182;2015;2015
71925;55181;2015;2015
1349;38937;2016;2016
37173;2248;2016;2016
99094;82981;2016;2016
84915;1479;2016;2016
30481;9318;2016;2016
64494;22575;2016;2016
12052;331;2016;2016
38925;6822;2016;2016
58854;85615;2016;2016
39100;8714;2016;2016
36450;14605;2016;2016
86026;11404;2016;2016
70516;71824;2016;2016
57895;31422;2016;2016
34919;70384;2016;2016
29568;26982;2016;2016
48034;86199;2017;2017
20026;51585;2017;2017
17910;51645;2017;2017
66339;63301;2017;2017
16386;6114;2017;2017
21044;31848;2017;2017
77757;87933;2017;2017
59506;27742;2017;2017
27698;29132;2017;2017
89425;23114;2017;2017
85559;78032;2017;2017
44021;24863;2017;2017
54446;60467;2017;2017
82075;89251;2017;2017
93779;899;2017;2017
71581;83796;2017;2017
3414;83715;2017;2017
34389;30012;2017;2017
79905;15185;2017;2017
44324;56826;2017;2017
81665;50019;2018;2018
58949;69995;2018;2018
69856;93369;2018;2018
26832;88052;2018;2018
56940;84445;2018;2018
5749;26434;2018;2018
1988;81594;2018;2018
76930;71625;2018;2018
21689;29663;2018;2018
34155;36925;2018;2018
40023;7778;2018;2018
84021;688;2018;2018
76297;28826;2018;2018
98964;98616;2018;2018
38491;72907;2018;2018
57079;70639;2018;2018
57932;2887;2018;2018
5376;21572;2019;2019
86924;30225;2019;2019
56402;69981;2019;2019
28236;12961;2019;2019
62747;82512;2019;2019
36586;61806;2019;2019
18693;58851;2019;2019
66704;78422;2019;2019
68437;19656;2019;2019
29279;62984;2019;2019
67399;49701;2019;2019
1462;15136;2019;2019
93404;43373;2019;2019
3333;13871;2019;2019
52860;69339;2019;2019
3058;42159;2019;2019
78360;93617;2019;2019
9399;12596;2019;2019
34040;8636;2019;2019
22903;99;2019;2019
87157;64983;2019;2019
70530;64109;2019;2019
67678;57731;2019;2019
38360;29958;2020;2020
361;90715;2020;2020
1386;818;2020;2020
90828;40687;2020;2020
64751;90684;2020;2020
29407;90672;2020;2020
23780;77021;2020;2020
76068;25547;2020;2020
94110;36925;2020;2020
19839;48001;2020;2020
42380;9717;2020;2020
30682;40785;2020;2020
74117;84699;2015;2015
57133;84518;2015;2015
23409;35844;2015;2015
14158;19288;2015;2015
54759;18669;2015;2015
54327;50352;2015;2015
20728;58131;2015;2015
81461;77206;2015;2015
68804;28169;2015;2015
3405;81948;2015;2015
82238;41654;2015;2015
15779;40317;2015;2015
24974;84505;2016;2016
65233;24987;2016;2016
43264;95299;2016;2016
31832;64932;2016;2016
62321;64141;2016;2016
71355;85695;2016;2016
11639;15865;2016;2016
33491;10114;2016;2016
527;78018;2016;2016
44107;465;2016;2016
68173;49114;2016;2016
29385;98056;2016;2016
831;14471;2016;2016
71447;36474;2016;2016
61522;10757;2016;2016
19707;5348;2016;2016
55511;5948199999;2017;2017
21812;20506;2017;2017
85989;30123;2017;2017
78242;82355;2017;2017
92721;4026;2017;2017
89539;71146;2017;2017
17951;38328;2017;2017
73367;3414;2017;2017
61445;11254;2017;2017
77794;98551;2017;2017
79591;43462;2017;2017
87536;59298;2017;2017
33409;18895;2017;2017
65868;19097;2017;2017
23054;54359;2017;2017
41504;27489;2017;2017
47194;44918;2017;2017
2937;4672;2017;2017
12052;22687;2017;2017
65954;27968;2017;2017
80557;83649;2018;2018
46927;86293;2018;2018
9378;14665;2018;2018
79573;52431;2018;2018
43672;67095;2018;2018
86719;35295;2018;2018
92731;11409;2018;2018
87552;87914;2018;2018
10897;2592;2018;2018
38888;98302;2018;2018
94635;55333;2018;2018
68782;6975;2018;2018
29172;89281;2018;2018
51652;19696;2018;2018
86276;21516;2018;2018
55787;40226;2018;2018
16730;41128;2018;2018
94016;45754;2019;2019
69584;7344;2019;2019
22897;83771;2019;2019
52941;67604;2019;2019
1072;8463;2019;2019
17016;90102;2019;2019
33418;74355;2019;2019
45460;15741;2019;2019
48630;3222;2019;2019
63524;95213;2019;2019
27906;43272;2019;2019
76592;77245;2019;2019
16900;92837;2019;2019
29362;80315;2019;2019
94434;73263;2019;2019
94485;60004;2019;2019
84380;71642;2019;2019
4894;1648;2019;2019
99323;44635;2019;2019
66935;73291;2019;2019
31640;53244;2019;2019
89401;58253;2019;2019
63191;20196;2019;2019
89046;679;2020;2020
38864;57538;2020;2020
60635;95598;2020;2020
80822;50055;2020;2020
95346;16889;2020;2020
19747;65748;2020;2020
37834;51677;2020;2020
12414;87317;2020;2020
13046;88806;2020;2020
72200;94396;2020;2020
16478;99085;2020;2020
26629;59187;2020;2020
68891;32484;2015;2015
26771;23012;2015;2015
83770;30857;2015;2015
42195;9886;2015;2015
57451;85408;2015;2015
91058;43802;2015;2015
66853;97626;2015;2015
27155;51236;2015;2015
13116;74541;2015;2015
36915;40548;2015;2015
88496;45567;2015;2015
13785;7575;2015;2015
62783;12547;2016;2016
73646;88407;2016;2016
55798;55028;2016;2016
40025;99819;2016;2016
80372;41209;2016;2016
96062;29301;2016;2016
86477;42987;2016;2016
38205;39507;2016;2016
68543;33732;2016;2016
85448;83162;2016;2016
71499;85478;2016;2016
46336;21589;2016;2016
19278;17372;2016;2016
55997;46076;2016;2016
73766;9959;2016;2016
67937;50106;2016;2016
40601;45138;2017;2017
42027;65811;2017;2017
95227;26968;2017;2017
59089;67051;2017;2017
75762;52283;2017;2017
99482;99009;2017;2017
94579;53013;2017;2017
33623;66192;2017;2017
43340;65641;2017;2017
42966;92564;2017;2017
19138;87503;2017;2017
20991;196;2017;2017
69679;52522;2017;2017
95183;969;2017;2017
92234;57865;2017;2017
5290;69508;2017;2017
5348;31252;2017;2017
29017;74823;2017;2017
2560;39084;2017;2017
77445;2518;2017;2017
30855;82193;2018;2018
64838;34677;2018;2018
12541;24855;2018;2018
10758;1922;2018;2018
16714;56718;2018;2018
37077;5654;2018;2018
22037;34243;2018;2018
89286;64594;2018;2018
90729;16985;2018;2018
17844;9698;2018;2018
15402;7088;2018;2018
43591;92544;2018;2018
55979;9579;2018;2018
64548;67594;2018;2018
30072;20474;2018;2018
3098;44201;2018;2018
25512;84546;2018;2018
87917;58833;2019;2019
76559;19558;2019;2019
82269;88269;2019;2019
30339;13316;2019;2019
39505;47071;2019;2019
5438;11637;2019;2019
83904;35962;2019;2019
93561;6458;2019;2019
22056;63415;2019;2019
73872;41105;2019;2019
3748;60492;2019;2019
72888;17096;2019;2019
5442;77536;2019;2019
33594;1548;2019;2019
77172;98727;2019;2019
25244;45445;2019;2019
95288;61553;2019;2019
60307;20206;2019;2019
52652;3886;2019;2019
9485;11546;2019;2019
89828;39376;2019;2019
97358;27;2019;2019
72326;92571;2019;2019
66496;39945;2020;2020
31786;45997;2020;2020
13501;91231;2020;2020
81514;61517;2020;2020
52095;36584;2020;2020
24324;29504;2020;2020
32952;14308;2020;2020
50050;63344;2020;2020
67246;26656;2020;2020
61139;57718;2020;2020
69665;77138;2020;2020
65227;9282;2020;2020
5489;41005;2015;2015
21665;43364;2015;2015
40407;49956;2015;2015
80106;14815;2015;2015
42451;80608;2015;2015
36736;71722;2015;2015
58126;29512;2015;2015
24595;7303;2015;2015
27234;61676;2015;2015
40558;75669;2015;2015
95546;19723;2015;2015
63686;24629;2015;2015
42079;97478;2016;2016
54520;71741;2016;2016
71371;76082;2016;2016
14805;48725;2016;2016
73086;89293;2016;2016
26639;92754;2016;2016
30384;62023;2016;2016
88176;35681;2016;2016
61994;26622;2016;2016
61064;89001;2016;2016
88800;92938;2016;2016
53587;42599;2016;2016
21393;39145;2016;2016
76275;83075;2016;2016
61191;40471;2016;2016
77317;67136;2016;2016
39601;32761;2017;2017
53787;43148;2017;2017
44655;52371;2017;2017
88533;1005;2017;2017
45554;793;2017;2017
67091;93884;2017;2017
43350;13403;2017;2017
29611;73376;2017;2017
57214;647;2017;2017
62475;16266;2017;2017
3941;7627;2017;2017
51549;25528;2017;2017
33281;44415;2017;2017
75094;13084;2017;2017
95485;9672;2017;2017
94642;11923;2017;2017
67409;27111;2017;2017
81912;80192;2017;2017
2674;296;2017;2017
42453;86887;2017;2017
61968;97959;2018;2018
82833;20049;2018;2018
80169;93406;2018;2018
75914;22906;2018;2018
19324;52417;2018;2018
14159;5467;2018;2018
31398;853;2018;2018
24116;79782;2018;2018
62075;95822;2018;2018
22873;95759;2018;2018
28024;77257;2018;2018
26906;37829;2018;2018
54205;56223;2018;2018
15297;8377;2018;2018
30354;18036;2018;2018
30716;93246;2018;2018
51106;77984;2018;2018
79953;42711;2019;2019
42391;50308;2019;2019
55965;73779;2019;2019
62371;1101699999;2019;2019
48257;76418;2019;2019
55908;3821;2019;2019
